duration_hours,lead_time_hours,zone_center,severity_score,gender_pref,min_rating_required,demand_supply_ratio,service,service_air_conditioner_repair,service_aircond_cleaning,service_carpet_cleaning,service_ceiling_repair,service_curtain_or_blind_installation,service_deep_cleaning,service_door_lock_repair,service_electrical_repair,service_electrical_safety_check,service_fire_extinguisher_servicing,service_furniture_assembly,service_gardening,service_gas_leak_detection,service_general_house_cleaning,service_home_organizing,service_house_moving,service_kitchen_remodeling,service_large_item_delivery,service_lawn_mowing,service_minor_welding_jobs,service_mounting,service_painting_touch_up_work,service_plumbing_services,service_post_renovation_cleaning,service_refrigerator_repair,service_roof_or_gutter_cleaning,service_small_item_delivery,service_sofa_or_mattress_cleaning,service_tiling_flooring,service_tree_cutting,service_washing_machine_repair,base_rate,price,order_placed,task_accepted,task_completed
4,66.6911618301727,0,0,1,4.0,1.8434445340241599,Carpet Cleaning,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,104.21,1,1,1
4,152.8622854006444,1,2,1,4.0,1.6914876165798907,Deep Cleaning,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,165.71,1,0,0
2,17.32695123670486,1,1,1,0.0,2.080347686984473,Air Conditioner Repair,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58,197.66,1,1,1
1,41.01688766048445,1,3,0,0.0,1.7093010148414156,House Moving,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,108.63,1,1,1
5,106.21561088742868,0,2,1,4.5,2.5290053094413856,Small Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20,149.5,1,1,1
2,127.02767273377367,1,0,0,0.0,2.343324574556443,Carpet Cleaning,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,67.43,1,1,0
2,145.38329611703819,1,1,1,0.0,1.330059586053936,Electrical Repair,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60,174.79,1,1,1
1,123.46375915438328,0,0,1,0.0,1.6778921976674668,Mounting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,34,37.68,1,1,1
5,93.63680391563666,0,1,0,0.0,0.6893526488974193,Electrical Repair,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60,231.61,1,1,1
1,138.72946586946708,1,0,0,4.0,2.496895653503633,Plumbing Services,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60,71.94,1,1,0
1,80.60225794171397,1,1,0,0.0,1.7015345453555883,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,34.44,1,1,1
1,37.293496597708184,0,0,0,5.0,2.0438016547745996,Painting & Touch-up Work,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,42,68.59,0,0,0
3,69.0831846905525,0,0,0,4.0,1.0322996911661715,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,82.05,1,1,1
3,134.73793502005233,1,2,1,4.0,1.0581705806465291,Refrigerator Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45,151.06,0,0,0
3,2.8944451259873114,1,0,0,0.0,2.747238722878836,Refrigerator Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45,100.16,0,0,0
1,3.9872897083586967,1,0,1,4.0,0.9265887962509127,Deep Cleaning,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,38.39,1,1,1
4,124.32323997909312,0,2,1,0.0,0.7301761434500244,Lawn Mowing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34,114.03,1,1,1
3,31.745999120382294,0,0,1,4.0,1.144911843687894,Refrigerator Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45,86.36,1,1,1
3,54.92608682694377,1,3,1,5.0,0.5514501441674708,Fire Extinguisher Servicing,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,168.1,1,1,1
5,56.250970579946866,1,0,0,0.0,0.5438311674395173,Furniture Assembly,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,81.45,1,1,1
2,108.31763593721578,0,3,1,0.0,1.1946852417325675,Tiling & Flooring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,301.59,1,1,1
1,144.6270374859171,0,2,0,0.0,2.2215396216103773,Small Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20,36.7,0,0,0
1,86.77760513970273,1,1,0,4.5,1.8308220594730185,Tiling & Flooring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,116.99,1,1,1
5,140.54318738862622,1,3,1,0.0,0.6760480682849466,Furniture Assembly,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,148.13,1,1,1
4,32.036309456567956,0,3,1,0.0,0.7220053934053473,Painting & Touch-up Work,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,42,202.85,0,0,0
3,112.94391865624911,0,1,1,4.0,1.5070780560361086,Roof or Gutter Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,52,133.67,0,0,0
1,38.78149514301561,0,2,1,4.5,2.3533465122530437,Electrical Repair,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60,127.74,0,0,0
3,65.38901654767771,1,2,0,4.0,1.1350762021786651,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,154.86,0,0,0
5,64.32191004985502,1,3,1,5.0,1.4248314433784885,House Moving,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,622.38,1,1,1
4,121.52945923349496,0,1,0,0.0,1.8878442119039889,Fire Extinguisher Servicing,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,144.53,1,1,1
5,47.388691380360804,0,2,0,4.0,2.8560419491664373,Curtain or Blind Installation,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,194.29,0,0,0
5,50.102451124601615,1,0,0,4.5,0.6168512701630797,Painting & Touch-up Work,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,42,153.82,1,1,1
5,92.44130453841773,0,2,1,5.0,2.025881632175692,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,585.37,1,1,1
1,112.45362256179023,1,1,1,0.0,1.5807098345600499,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,97.63,1,1,1
1,62.42702651546711,1,1,1,0.0,1.872178989899757,Door & Lock Repair,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,63.6,1,1,1
5,79.53058084040738,1,2,0,4.0,2.934355500226875,Air Conditioner Repair,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58,397.84,1,1,1
1,136.82936106583833,0,2,1,4.5,2.63595587393516,Door & Lock Repair,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,78.87,1,1,1
4,54.29340280416572,1,3,0,0.0,2.308523708064052,House Moving,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,291.16,1,1,1
4,31.551838195665493,0,0,1,0.0,1.0757986525672962,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,166.42,1,0,0
5,50.843988194937005,1,0,1,4.0,2.3346984729009135,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,257.32,1,1,1
2,115.56320383930321,1,1,0,0.0,2.363830147610199,Lawn Mowing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34,93.63,1,1,1
3,24.621257525183054,1,1,0,4.0,2.1165148281300707,Large Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,104.16,1,1,1
1,88.4433763512443,0,0,0,5.0,1.394440509987461,Fire Extinguisher Servicing,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,58.56,1,1,1
5,154.2022502582627,1,3,0,4.0,1.7016239483001323,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,391.9,1,1,1
4,160.0342408349095,0,1,0,4.5,1.98254978561449,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,191.67,1,1,1
5,118.86788318334054,0,0,1,0.0,0.9830908650309549,Aircond Cleaning,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,148.25,1,1,1
5,115.80117679167896,0,2,0,0.0,2.1778716061610357,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,136.93,1,1,1
1,89.8101992648775,1,3,1,4.5,0.8874732311981333,Aircond Cleaning,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,81.08,1,0,0
3,8.157744022929947,0,2,0,0.0,1.772164166804202,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,219.51,1,1,1
5,111.05858949025897,0,0,0,4.5,0.8594835871712618,Carpet Cleaning,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,106.66,1,1,0
4,41.09109418445299,0,0,1,0.0,0.6451571170206084,Lawn Mowing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34,86.41,1,1,1
5,146.93640538431237,0,0,1,4.0,2.172860095712845,Kitchen Remodeling,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85,350.97,1,1,1
3,23.595320741802656,0,1,0,0.0,1.1330621647785695,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,172.25,1,0,0
3,128.3000056226265,1,0,0,0.0,1.7680048481843142,Fire Extinguisher Servicing,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,69.56,0,0,0
4,125.77668552550887,0,0,0,5.0,1.107059980649964,Mounting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,34,149.01,1,1,1
5,94.58345453978079,0,3,0,0.0,0.8471248994710587,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,133.45,0,0,0
2,7.126729523190482,0,1,0,4.0,1.8677221946337057,Kitchen Remodeling,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85,232.61,0,0,0
5,15.55766299637599,0,0,0,4.0,0.954749646029648,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,232.37,1,1,1
3,76.60502305706243,0,1,1,4.0,2.7846382951046715,Plumbing Services,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60,131.61,1,1,1
4,124.756303309947,1,3,1,4.0,1.0685799624248402,Roof or Gutter Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,52,326.6,0,0,0
4,159.6459827498561,0,3,1,0.0,1.5000638205215147,Furniture Assembly,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,142.78,1,1,0
4,100.66326503982994,1,0,1,4.0,0.6864186400511605,Carpet Cleaning,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,69.01,0,0,0
4,76.45665445487843,0,3,1,4.0,2.0037882244058753,Aircond Cleaning,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,233.4,1,1,1
1,54.18650269195311,1,0,1,4.5,0.7131428230124599,Lawn Mowing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34,33.34,1,1,1
1,69.02041127156575,0,1,1,4.0,2.433896065126165,Refrigerator Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45,74.37,1,1,1
3,161.51706999877393,0,2,0,4.5,2.534424997031338,Air Conditioner Repair,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58,206.49,1,0,0
3,85.65343831985741,1,3,1,0.0,2.378771049540699,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,190.66,1,1,1
4,90.39727788236152,0,1,0,4.5,0.8198606409055202,Small Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20,58.52,1,1,1
1,22.81530357184583,1,3,0,4.0,2.277292702044278,Curtain or Blind Installation,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,75.1,0,0,0
2,11.606872379855059,1,1,0,4.0,2.08023762395102,Carpet Cleaning,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,96.17,1,0,0
5,61.478229100971454,0,2,0,0.0,1.3821748200030068,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,157.71,1,1,1
1,2.5024548120724073,0,0,0,4.0,0.5504506763116591,Mounting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,34,31.92,1,1,1
2,121.06803741024329,0,3,0,0.0,2.687251590673267,Tiling & Flooring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,280.67,0,0,0
2,52.82616904779481,0,3,1,4.5,1.765171012055657,Sofa or Mattress Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36,184.88,0,0,0
5,163.99711538933673,1,0,0,4.5,1.854269912109406,General House Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,114.89,1,1,1
3,108.71357403968844,0,2,1,0.0,1.4173752567131064,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,176.45,0,0,0
5,33.861154780207706,1,0,1,4.0,2.0167052850756355,Furniture Assembly,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,109.8,0,0,0
4,74.3013225506498,0,0,0,4.0,1.1340344452952151,General House Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,70.84,1,1,1
4,148.0553284649563,0,0,1,4.5,2.8929816351531925,Curtain or Blind Installation,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,88.66,1,1,1
2,6.622051794370508,1,0,1,0.0,0.9854792095132789,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,140.27,1,1,1
3,98.44980585535458,1,3,1,4.0,0.9761628115528751,Door & Lock Repair,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,138.98,1,1,1
1,53.50896969964167,1,1,0,4.5,0.5365346781928746,Air Conditioner Repair,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58,74.99,0,0,0
4,131.5869339600549,0,3,0,0.0,2.712636606163139,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,252.98,1,1,1
2,92.84921192915286,0,2,0,4.5,2.5723221929489815,House Moving,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,134.57,1,1,1
3,14.730377643580416,0,0,0,4.0,2.9429251104978635,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,48.66,1,1,1
4,63.28661329523634,0,1,1,4.5,0.8122509362906578,Tiling & Flooring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,249.75,1,1,1
5,158.4090367194416,1,2,0,0.0,1.3341144498391853,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,378.8,0,0,0
5,1.144358211236279,0,3,0,4.5,2.269077258021337,Electrical Safety Check,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,369.44,1,1,1
3,94.15430981080765,1,0,0,0.0,1.155805540778255,Tiling & Flooring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,140.2,0,0,0
2,19.08511690745597,0,2,1,0.0,2.401662546107448,Furniture Assembly,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,89.24,0,0,0
2,116.1853783101175,1,3,0,4.5,2.969152324055009,Lawn Mowing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34,153.72,0,0,0
3,106.95075928645926,1,2,0,4.5,2.9474869086073134,Refrigerator Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45,166.18,1,1,1
1,24.17079861877733,0,3,0,4.0,2.4868733767937172,Refrigerator Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45,103.13,0,0,0
4,74.70152196301622,0,0,0,0.0,1.8344215462497795,Electrical Safety Check,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,104.51,0,0,0
3,22.868844352077275,0,3,1,0.0,0.8501647184274503,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,157.11,1,0,0
3,72.15868445841609,1,2,0,0.0,2.967451191304801,Plumbing Services,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60,188.79,0,0,0
1,4.177001078036862,1,2,0,0.0,1.077802766517192,Door & Lock Repair,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,85.0,0,0,0
2,63.11869428876163,0,0,0,0.0,2.9475391878007677,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,94.41,1,1,1
2,36.832702699851225,0,1,1,4.0,2.527501991428446,Aircond Cleaning,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,118.17,0,0,0
5,89.31581760346683,1,3,0,4.0,2.7018721962245498,Lawn Mowing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34,293.95,0,0,0
4,126.29388681804879,0,2,1,4.5,2.2126836991977576,Tiling & Flooring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,366.27,1,1,1
1,69.45106136518247,0,0,0,0.0,2.7986623990921022,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,67.78,1,1,1
5,98.82622951016982,1,1,1,0.0,2.2131191982079947,Curtain or Blind Installation,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,156.53,1,1,1
4,147.30690883339318,1,2,0,0.0,1.96335505990463,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,103.66,0,0,0
3,75.70915536071507,0,3,1,0.0,0.531046717810689,Door & Lock Repair,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,102.82,1,1,1
5,66.0655977946671,0,0,0,0.0,2.683725546128853,Kitchen Remodeling,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85,360.65,1,1,1
2,6.715335417854478,0,0,0,0.0,1.8088697749970235,Air Conditioner Repair,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58,133.18,1,1,1
5,68.82268604329285,1,1,1,4.0,2.2257011382846383,Sofa or Mattress Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36,224.36,1,1,1
5,136.02010953757645,0,3,1,0.0,1.8085076801113769,House Moving,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,361.73,1,1,1
1,21.172232008665837,1,0,0,4.0,0.946334440263369,Kitchen Remodeling,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85,100.94,1,1,1
4,155.4885213566513,1,3,0,4.0,0.7629113601131045,Deep Cleaning,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,138.65,1,1,1
1,146.3412795118166,0,3,1,4.0,2.822855033213289,Gardening,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,63.09,0,0,0
2,59.11225754260859,1,2,0,5.0,2.080381230973557,Minor Welding Jobs,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,60,299.06,1,1,1
3,91.8837468503728,1,1,0,0.0,1.058396377346012,Mounting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,34,92.42,1,1,1
3,165.51930778150407,1,0,0,4.0,2.9084820232755892,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,86.06,1,1,1
5,69.26210264540586,1,0,1,0.0,2.5335858560559177,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,101.56,1,1,1
2,19.206795148448375,1,0,0,5.0,1.3176323640100869,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,75.29,0,0,0
2,95.79554072812542,0,1,1,4.5,1.5515251589417356,Plumbing Services,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60,169.53,0,0,0
5,62.148326928724266,0,2,0,4.5,2.3041267748878114,Sofa or Mattress Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36,282.86,1,1,1
3,38.617449614173104,0,1,1,0.0,1.9998588851725014,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,131.25,0,0,0
3,135.2665954071141,1,0,1,0.0,2.700446418771966,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,103.23,1,1,1
