duration_hours,lead_time_hours,zone_center,severity_score,gender_pref,min_rating_required,demand_supply_ratio,service,service_air_conditioner_repair,service_aircond_cleaning,service_carpet_cleaning,service_ceiling_repair,service_curtain_or_blind_installation,service_deep_cleaning,service_door_lock_repair,service_electrical_repair,service_electrical_safety_check,service_fire_extinguisher_servicing,service_furniture_assembly,service_gardening,service_gas_leak_detection,service_general_house_cleaning,service_home_organizing,service_house_moving,service_kitchen_remodeling,service_large_item_delivery,service_lawn_mowing,service_minor_welding_jobs,service_mounting,service_painting_touch_up_work,service_plumbing_services,service_post_renovation_cleaning,service_refrigerator_repair,service_roof_or_gutter_cleaning,service_small_item_delivery,service_sofa_or_mattress_cleaning,service_tiling_flooring,service_tree_cutting,service_washing_machine_repair,base_rate,price,order_placed,task_accepted,task_completed
1,130.97824300413015,0,0,0,0.0,2.2016765808233174,Large Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,51.38,0,0,0
2,91.42850425404816,0,1,0,4.0,1.8304454817726483,Refrigerator Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45,142.58,0,0,0
3,3.6206998929591054,0,0,0,4.5,0.6607321819581975,Minor Welding Jobs,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,60,91.13,1,1,1
1,74.08887077782694,0,3,0,4.5,0.6533121931801751,Large Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,54.61,0,0,0
3,119.06999929956726,0,1,0,4.0,1.6561945490092242,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,52.21,1,1,1
2,131.96347701383385,0,2,1,4.0,1.9988160681520366,Mounting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,34,127.17,0,0,0
4,135.50030709426832,0,3,1,4.5,1.5451243174004117,Large Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,261.53,0,0,0
5,153.76626802895606,0,0,1,0.0,1.5291713373394809,Air Conditioner Repair,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58,262.77,1,1,1
5,61.08674694434959,0,1,1,0.0,1.9207531410747558,Curtain or Blind Installation,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,188.02,1,1,1
1,59.158675718839284,1,0,0,4.0,2.7125771444507962,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,81.01,1,1,1
3,94.09420322904829,0,1,0,0.0,1.1453501680717624,Air Conditioner Repair,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58,131.21,1,1,1
3,110.9818094761771,1,2,0,0.0,1.9671577921216061,Carpet Cleaning,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,121.17,0,0,0
5,129.92458853353207,1,0,1,0.0,2.2647772363741163,Furniture Assembly,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,126.54,1,1,1
2,15.460993224026932,1,0,0,4.5,2.871063417747524,Mounting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,34,104.98,0,0,0
1,132.45553528301048,0,1,0,0.0,2.2934847257906763,House Moving,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,72.84,0,0,0
3,6.155157058504606,0,1,0,0.0,2.430291712320336,Large Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,117.55,1,1,1
4,160.60361703811145,1,0,1,4.0,0.7606724898902346,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,117.69,1,0,0
2,83.28588307199416,0,1,1,4.5,1.762569788192389,House Moving,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,164.96,0,0,0
3,42.94142936527421,0,0,1,0.0,1.6993632533218157,House Moving,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,105.57,1,1,1
1,8.713216737144853,0,3,1,4.5,0.6917864185610324,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,88.82,1,1,1
1,17.751436267637615,1,1,0,0.0,0.5002668548513909,Plumbing Services,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60,78.76,0,0,0
4,5.385828445343375,1,0,0,0.0,2.71034094481874,Door & Lock Repair,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,164.01,1,1,1
4,107.59859584964195,1,3,0,0.0,2.492155280965217,Lawn Mowing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34,299.51,1,1,1
4,33.68350649732027,1,3,0,4.5,0.5214037389309052,Mounting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,34,178.37,1,1,1
1,65.6710743043898,1,3,0,0.0,1.3778049466432578,Air Conditioner Repair,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58,179.01,0,0,0
3,161.6665825452984,1,2,0,0.0,2.494931750494807,Plumbing Services,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60,265.24,0,0,0
4,12.683352564354724,0,1,1,4.5,1.0521329854462287,Gardening,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,142.62,1,1,1
3,53.193510965614514,0,3,1,4.5,0.558171954703423,Sofa or Mattress Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36,122.01,1,1,1
1,108.5387690162165,1,1,1,4.5,2.21626986253879,Painting & Touch-up Work,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,42,91.09,0,0,0
4,81.75328803367857,0,1,1,4.5,1.2119831994633632,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,285.14,1,1,1
3,131.22299701599005,0,1,1,4.0,1.191967874734809,Large Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,72.62,1,0,0
5,90.12992886771755,1,0,1,0.0,1.8155025281705932,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,303.85,1,0,0
4,27.42518595784359,0,3,0,0.0,2.5496597978488524,Large Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,250.02,0,0,0
4,57.67747345361175,0,2,1,0.0,0.5129286553362318,Curtain or Blind Installation,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,128.92,0,0,0
3,62.35540621511492,0,3,1,0.0,0.8072581625968682,Aircond Cleaning,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,110.62,0,0,0
3,39.80182435744147,0,3,0,0.0,1.0540864501564373,Deep Cleaning,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,119.91,1,1,1
3,1.5137948993057218,1,0,1,4.0,2.208210452970911,Tiling & Flooring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,188.8,1,1,0
3,109.96014705991426,1,3,1,4.5,1.3690620377688285,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,289.31,1,1,1
1,63.199342130982856,0,2,0,4.5,2.296472051301961,Tiling & Flooring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,176.57,0,0,0
2,17.682490313924895,1,3,0,0.0,2.152183354461366,Minor Welding Jobs,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,60,321.79,0,0,0
1,92.76676023433426,0,1,0,4.0,2.3742347266835773,Plumbing Services,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60,100.18,0,0,0
1,121.86758561448703,0,3,0,4.0,1.757599690346816,Aircond Cleaning,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,93.06,1,0,0
3,14.361441511483422,1,1,1,0.0,1.2997212734416712,Roof or Gutter Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,52,176.58,0,0,0
5,6.342332066270866,1,1,1,5.0,1.9906721849110363,Small Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20,280.53,1,1,1
2,152.38060881576632,0,2,0,0.0,1.1798607216700836,General House Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,77.61,1,1,1
1,83.54181948114211,1,1,0,0.0,2.9742667104365617,Large Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,70.03,1,1,1
3,159.34676978777583,1,0,0,0.0,2.236417166138349,Refrigerator Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45,89.92,1,1,1
5,10.895436497993359,1,3,1,4.5,2.7190853249085674,Large Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,481.64,1,1,1
3,49.80124799749169,0,2,1,4.5,1.5909453760543713,Curtain or Blind Installation,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,120.27,1,1,1
1,147.33472678141524,1,1,0,5.0,1.2297299705623492,Small Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20,46.67,1,1,1
2,90.59688823418398,0,3,1,4.0,1.0284917223002616,Carpet Cleaning,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,97.13,1,1,1
4,159.21838071486167,0,1,0,4.5,1.0600454697284853,Minor Welding Jobs,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,60,264.28,1,1,0
5,77.50134989191255,1,2,1,0.0,1.9039996968245263,Sofa or Mattress Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36,313.17,0,0,0
4,62.877099776057,1,3,0,4.0,0.7583110890198825,Air Conditioner Repair,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58,353.36,0,0,0
2,132.45608912292977,0,1,1,5.0,1.9518275221469117,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,187.56,0,0,0
4,92.65560668166225,0,1,0,0.0,0.7565955606681494,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,117.17,1,1,1
4,4.3583113413694905,0,2,1,0.0,2.501105853291319,Electrical Repair,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60,456.89,1,1,1
3,19.8040866096102,1,2,0,0.0,1.1153827838237809,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,76.84,0,0,0
1,37.18874503943385,1,3,0,4.0,2.583461947555339,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,132.86,1,1,1
1,145.00787644691079,1,3,1,4.5,2.768198359552254,Small Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20,51.19,0,0,0
3,24.732976057697687,1,3,1,0.0,2.1282555599114925,Lawn Mowing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34,128.96,1,1,1
1,9.350319780551427,1,2,1,4.5,1.039912777375307,Kitchen Remodeling,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85,247.75,1,1,1
5,24.281103252251413,0,0,0,0.0,2.8370502524486807,Electrical Safety Check,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,212.04,1,1,1
1,115.91555195616607,1,0,0,0.0,2.723976916913834,Gardening,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,39.97,0,0,0
4,164.54300184284358,1,2,0,4.0,1.3116814751143817,Sofa or Mattress Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36,241.5,0,0,0
1,129.7659318306393,0,2,0,0.0,0.8378697398867767,Large Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,47.2,1,1,1
2,57.804531725289884,1,3,1,0.0,2.251553678337161,Electrical Safety Check,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,208.5,0,0,0
2,150.58649944386732,1,3,0,0.0,1.4315698578281717,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,308.81,1,1,1
4,132.64318811937073,0,3,0,4.5,2.5390611554236466,Curtain or Blind Installation,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,188.34,1,1,1
3,47.52591608057252,1,3,1,4.5,1.7247193356268893,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,258.59,0,0,0
1,154.72324438051285,1,3,1,0.0,0.7152893596951577,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,72.99,1,0,0
1,108.09165257999796,0,1,0,4.0,1.486184617429993,Refrigerator Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45,77.51,1,1,1
4,57.847266034907406,0,2,0,0.0,2.2371180040865593,General House Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,137.37,0,0,0
1,90.46410508477787,1,3,0,4.0,2.6696402442784772,Minor Welding Jobs,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,60,160.63,0,0,0
4,112.61193990185866,0,3,1,4.5,2.8216288553327353,House Moving,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,333.54,1,1,1
1,9.097857070340975,0,0,0,5.0,2.113689855485264,Painting & Touch-up Work,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,42,109.54,1,1,1
2,89.15164111211722,1,3,1,4.0,2.9266401597658396,Aircond Cleaning,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,182.9,0,0,0
3,131.81063664141615,0,3,1,0.0,2.046357879913897,Plumbing Services,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60,220.11,0,0,0
2,23.27360373008524,1,1,0,4.0,2.410517620706565,Roof or Gutter Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,52,229.1,1,0,0
3,159.63977417116433,0,2,1,0.0,1.0176624626332256,Furniture Assembly,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,74.16,0,0,0
5,93.4741063056553,0,3,1,4.5,2.728895463326219,Minor Welding Jobs,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,60,505.05,0,0,0
5,124.96243579237307,0,1,0,0.0,2.2436023107258185,Plumbing Services,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60,380.8,1,1,1
1,135.1145291313171,1,1,1,4.5,2.583692357593249,Sofa or Mattress Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36,72.33,0,0,0
4,167.76412888214114,0,3,1,0.0,2.0637680063742287,Aircond Cleaning,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,282.66,0,0,0
2,133.75497455662753,0,1,0,5.0,2.5375827877784216,Sofa or Mattress Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36,124.15,0,0,0
1,72.81975647746835,1,1,0,4.5,1.5528270386560377,Aircond Cleaning,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,81.94,0,0,0
4,92.17703255516605,0,3,0,0.0,2.407323589972555,House Moving,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,299.54,0,0,0
5,1.6119025018465822,0,2,0,0.0,2.284156072849154,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,254.28,1,1,1
4,74.77568835251947,0,1,0,0.0,1.1693361634022645,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,272.34,1,0,0
1,65.55665133275555,0,0,0,4.5,2.9536983480114634,Minor Welding Jobs,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,60,98.26,1,1,1
1,98.72370219980536,1,0,1,4.5,1.7580120637904024,Aircond Cleaning,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,56.53,1,1,1
3,122.80685564521747,0,0,1,4.5,2.0728832061518307,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,49.93,1,1,1
2,118.2004780504573,0,3,1,4.0,0.5080941568565995,Deep Cleaning,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,69.34,1,1,1
2,89.07253525992827,1,1,0,5.0,1.4649157036247535,Furniture Assembly,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,100.77,1,1,1
4,60.518904108499,0,3,0,0.0,2.6353104615665863,Carpet Cleaning,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,241.35,1,1,1
2,162.72315915242157,0,1,0,5.0,1.5546202099380801,Roof or Gutter Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,52,237.34,0,0,0
5,158.48176441462894,1,3,1,0.0,0.8339124456552232,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,346.49,0,0,0
2,90.16891880161984,0,0,1,4.5,1.1868066947518414,Sofa or Mattress Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36,70.14,1,1,1
1,151.4148871831107,0,2,0,4.5,2.0304154625671513,Kitchen Remodeling,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85,179.16,1,1,1
1,68.3130895368858,0,0,0,4.0,1.9886093499279838,Electrical Safety Check,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,53.17,1,0,0
4,9.481532443027747,1,0,1,4.5,1.883464677102634,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,220.67,1,0,0
3,71.71064070855522,1,3,0,4.0,0.7842679112791185,Mounting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,34,93.65,1,1,1
1,150.0084791502012,1,2,1,0.0,1.5191652481828504,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,102.02,1,1,1
5,76.28811513704862,0,2,1,4.5,2.0295443538353477,Roof or Gutter Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,52,462.22,0,0,0
5,67.23136446627588,0,0,0,4.5,0.8498084444860485,Mounting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,34,129.05,1,1,1
2,38.51098653944568,1,3,1,0.0,2.9800193399706347,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,266.8,0,0,0
4,122.30135253842197,1,2,0,0.0,2.9408387578101456,Plumbing Services,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60,401.69,1,1,1
3,39.215197592539916,1,3,0,0.0,1.2052560579433218,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,104.8,1,0,0
3,16.334717922610555,0,2,0,4.5,0.7829986577182608,Air Conditioner Repair,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58,192.27,1,1,1
1,14.062536977266019,1,0,1,4.0,2.486571462668083,Electrical Repair,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60,106.08,1,0,0
2,143.2751203465894,1,3,1,4.5,0.8090235097315905,Gardening,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,75.46,0,0,0
5,114.59388497313529,0,1,0,4.0,2.539149400523149,Electrical Safety Check,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,215.79,1,1,1
1,45.330022124714695,0,2,1,0.0,2.122118881790631,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,97.95,0,0,0
2,162.71963133777973,0,3,1,4.0,0.9927285359835001,Minor Welding Jobs,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,60,168.83,1,1,1
4,140.63552099120585,0,2,0,4.0,0.9196955953797643,Aircond Cleaning,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,174.45,0,0,0
3,97.16742709329017,0,2,1,5.0,1.6249986626300372,Air Conditioner Repair,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58,261.71,1,1,1
5,14.202178049114567,1,0,1,0.0,2.6446672727271956,Plumbing Services,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60,374.48,1,1,1
1,95.5522899918775,1,2,0,4.5,1.1582498781736155,Carpet Cleaning,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,60.3,0,0,0
1,53.37011605482204,0,2,1,0.0,2.5743433494367167,Gardening,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,72.38,1,1,1
1,70.4303715573791,0,3,1,4.5,2.6297902099431782,Door & Lock Repair,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,115.88,1,1,1
4,152.57430793449655,0,2,1,4.0,2.9429810261759033,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,262.79,0,0,0
